,label,text-rel,label_num,text-neigh
146,NoOther,The dropper write the malicious payload to using one of the following names the first available name in this set,0,The dropper attempts to write the malicious payload to
147,NoOther,The dropper sets the creation and last written timestamp of the newly created file to the date 2007-03-07 00:00:00,0,3. infocardapi.dll The dropper sets the creation and last
148,NoOther,the dropper writes the file to disk,0,"obfuscated. When the dropper writes the file to disk,"
149,NoOther,The dropper opens the dropped file,0,tools. The dropper subsequently opens the dropped file and
150,NoOther,The dropper corrects the header by writing the 'M' over the first byte,0,the dropped file and corrects the header by writing
151,NoOther,cleaning up the components dropped by the malware,0,This means that after cleaning up the components dropped by
152,NoOther,The command line options support launching the executable,0,The command line options support post exploitation capabilities such
153,NoOther,the backdoor filter the contents of specified files,0,allows the backdoor to filter the contents of specified
154,NoOther,the backdoor remove content using a regular expression (regex),0,of specified files to remove content using a regular
155,NoOther,"This command modifies the creation, modification, and last access timestamps of the modified file to conceal the content modifications",0,"(regex). This command then modifies the creation, modification, and"
156,NoOther,executing processes,0,new C2 servers and executing processes. DLL Sample (MD5:
157,NoOther,it copies itself,0,"characters>.ttf 2. After it copies itself, it will modify"
158,NoOther,"it modify the creation time, last access time and last modification    time to he current system time when the copy was made but with the year changed to 2005",0,"copies itself, it will modify the creation time, last"
159,NoOther,creates a copy of regsvr32.exe named Update.exe,0,"McAfee AV is installed, creates a copy of regsvr32.exe"
160,NoOther,writing the driver to disk,0,Following the decryption and writing of the driver to
161,NoOther,This handler class for command ID 8 C2 commands reading arbitrary files via,0,"APIs, as well as reading and writing arbitrary files"
162,NoOther,This handler class for command ID 8 C2 commands writing arbitrary files via,0,well as reading and writing arbitrary files via C2
163,NoOther,RATs searching specific files,0,seen in RATs for searching specific files to exfiltrate.
164,NoOther,this class launching specified executable files via the CreateProcess() API,0,"Additionally, this class implements launching of specified executable files"
165,NoOther,the malware invoke cmd.exe in the background,0,"the malware attempts to invoke cmd.exe in the background,"
166,NoOther,the malware launching a command or command line utility already present on the system,0,"cmd.exe in the background, launching a command or command"
167,NoOther,the DLL deleting itself,0,"directory contents 􀆔 Copying, deleting and moving files 􀆔"
168,NoOther,a client-side exploit executed it,0,"can be dropped and executed by a client-side exploit,"
169,NoOther,the adversary launch it using a variety of command line options,0,or the adversary can launch it using a variety
170,NoOther,the wiper deleted files on the file system,0,"used, the wiper recursively deleted files on the file"
171,NoOther,the wiper deleting the Windows folder,0,"on the file system, deleting the Windows folder last."
172,NoOther,"It overwrote the MBR with the strings ""HASTATI"", ""PRINCPES"", ""PRINCIPES"", or ""PR!NCPES",0,folder last. It then overwrote the MBR with the
173,NoOther,the malware searches these directories for configuration files and directories that may be associated with the connection manager clients mRemote and SecureCRT,0,"affected computer, the malware searches these directories for configuration"
174,NoOther,the dropper reads the configuration file,0,"is located, the dropper reads the configuration file and"
175,NoOther,it extracts the information,0,conditions are satisfied it extracts the information. The password
176,NoOther,"the dropper extracts information from sessions that have Username=root, Protocol=SSH and a saved password",0,"is located, the dropper extracts information from sessions that"
177,NoOther,the dropper run the bash script ~pr1.tmp,0,"remote servers, upload and run the bash script ~pr1.tmp."
178,NoOther,It overwrites with the first 512 bytes the string: princpes,0,all physical drives and overwrites the first 512 bytes
179,NoOther,It delete all files and folders in this directory,0,and then attempts to delete all files and folders
180,NoOther,is executed the AgentBase.exe component,0,When the AgentBase.exe component is executed it first attempts to
181,NoOther,It look for removable and fixed drives,0,drive. It continues to look for removable and fixed
182,NoOther,is written into it a file in the %ALLUSERSPROFILE%\Application Data directory,0,"malware is created, it is written into a file in"
183,NoOther,the malware creates a hidden .LNK file in the Startup directory,0,"after reboots, the malware creates a hidden .LNK file"
184,NoOther,The .LNKfile is created using with a COM object the IShellLinkA interface,0,following values: The .LNKfile is created using a COM object
185,NoOther,rundll32.exe is loaded the malware,0,IlqUenn. When the malware is loaded by rundll32.exe and the
186,NoOther,executes it,0,a file and finally executes it. The RSA-2048 public
187,NoOther,creating a copy of the Windows DLL cryptdll.dll,0,module is extracted by creating a copy of the
188,NoOther,This file is then stored in an Alternate Data Stream (ADS) in NTUSER.DAT in the %USERPROFILE% folder,0,after modifications. This file is then stored in an Alternate Data
189,NoOther,is automatically launched the installer component (0ae82fd94836815a1e8d284ccb75109d) alongside the GOM Player update,0,the installer component (0ae82fd94836815a1e8d284ccb75109d) is automatically launched alongside the GOM Player
190,NoOther,The installer deobfuscate the relevant loader DLL to the path ‘C:\Windows\temp\install.ocx’,0,or 64-bit) and then deobfuscate the relevant loader DLL
191,NoOther,The loader reads the main implant code,0,"author as 壳 (shell), reads and deobfuscates the main"
192,NoOther,The loader deobfuscates the main implant code,0,"壳 (shell), reads and deobfuscates the main implant code"
193,NoOther,added malicious JavaScript to legitimate code,0,JavaScript that had been added to legitimate code on
194,NoOther,These pages load scripts,0,hXXp://985.so/bUYf hXXp://58.64.178.77:80/0wnersh1p These pages load scripts that conduct profiling
195,NoOther,Pro-Democratic websites in Hong Kong placing malicious code on,0,involved in compromising and placing malicious code on Pro-Democratic
196,NoOther,BITTERBUG open recovery.txt,0,%APPDATA%\Microsoft\recovery.txt BITTERBUG then may open recovery.txt and check for
197,NoOther,BITTERBUG check for the presence of strings VBox or VMware,0,may open recovery.txt and check for the presence of
198,NoOther,is deleted the filename received from %APPDATA%\Microsoft<FILE_NAME_FROM_ C2>,0,"filename, the filename received is deleted from %APPDATA%\Microsoft<FILE_NAME_FROM_ C2>. The"
199,NoOther,this command delete older versions of BITTERBUG,0,"command might be to delete older versions of BITTERBUG,"
200,NoOther,BITTERBUG search for files with the following file extensions,0,each drive letter and search recursively for files with
201,NoOther,BITTERBUG creates a file list containing all documents (excluding those whose filename contains MediaUtils) to the following locations,0,.xlsx BITTERBUG then typically creates a file list containing
202,NoOther,BITTERBUG write a list of all running processes,0,%APPDATA%\Microsoft\tlang006.txt BITTERBUG may also write a list of all
203,NoOther,The malware create the following files,0,%USERPROFILE%\5rv3fgk6\VCAKSQl.TNT The malware may create the following files: •
204,NoOther,the shellcode writes this to disk,0,the shellcode decodes and writes this to disk. The
205,NoOther,is executed the script in the background,0,suspicion while the script is executed in the background. Unusual
206,NoOther,is launched the DLL using with regsrv32.exe the /s (silent) option,0,"DLL directly, the DLL is launched using regsrv32.exe with the"
207,NoOther,the malware deletes it from the server,0,new configuration file then deletes it from the server.
208,NoOther,They are executed in memory,0,"written to disk. They are executed in memory only, and"
209,NoOther,deleted these from in the share one go,0,these are downloaded and deleted from the share in
210,NoOther,The Driver hiding files,0,"Driver is capable of hiding processes (by PID, not"
211,NoOther,The Driver creates a symbolic link to using the device the same name but under the \DosDevices\ tree,0,samples). The Driver also creates a symbolic link to
212,NoOther,LoadEmbeddedImage copies the compressed embedded DLL into a newly allocated heap buffer,0,DWORD EncodingKey; }; LoadEmbeddedImage copies the compressed embedded DLL
213,NoOther,is copied file on the newly-infected host,0,is established and file is copied and run on the
214,NoOther,run file on the newly-infected host,0,file is copied and run on the newly-infected host.
215,NoOther,It includes file transfer,0,a service DLL. It includes functionality such as file
216,NoOther,It includes file time matching,0,a service DLL. It includes functionality such as file
217,NoOther,The listener perform arbitrary code execution,0,The listener can also perform arbitrary code execution and
218,NoOther,The listener execute commands on the command line,0,arbitrary code execution and execute commands on the command
219,NoOther,This proxy tool transfer files,0,"perform process listings, and transfer files. Destructive Hard Drive"
220,NoOther,being deleted specific files,0,"result includes specific files being deleted and practically irrecoverable, but"
221,NoOther,destroyed the targeted files,0,"with the targeted files destroyed until after reboot, in"
222,NoOther,The malware wiping files,0,remote systems to begin wiping files. Checking for existing
223,NoOther,changes the file-time to match that of the built-in file calc.exe,0,"the wiper file taskhostXX.exe, changes the file-time to match"
224,NoOther,was executed the dropper file,0,When the dropper file was executed it started a second
225,NoOther,The WinsSchMgmt service executed the file with -k as an argument,0,terminated. The WinsSchMgmt service executed the file with -k
226,NoOther,The -s instance executed igfxtrayex.exe,0,"-s instance dropped and executed igfxtrayex.exe, created net_ver.dat, and"
227,NoOther,The -s instance created net_ver.dat,0,"dropped and executed igfxtrayex.exe, created net_ver.dat, and began generating"
228,NoOther,the dropper created a log file,0,"is a log file created by the dropper, and"
229,NoOther,it creates a copy of itself,0,"with no parameters, it creates and starts a copy"
230,NoOther,it starts a copy of itself with the –i argument,0,"parameters, it creates and starts a copy of itself"
231,NoOther,the igfxtrayex.exe makes three copies of itself,0,"10 minutes, the igfxtrayex.exe makes three copies of itself"
232,NoOther,These copies are then executed,0,ASCII character). These copies are then executed each with a different
233,NoOther,The analyzed main module of Duqu 2.0 and also the old Duqu sample reads configuration information from a special file,0,the old Duqu sample reads configuration information from a
234,NoOther,a dropper contains the backdoor binary (the second component) and the distraction file,0,is a dropper which contains the backdoor binary (the
235,NoOther,dropper creates a temporary file C:\DOCUME~1\User\LOCALS~1\Temp\ka4281x3.log,0,"and Settings\User\Application Data\JAVA, then creates a temporary file C:\DOCUME~1\User\LOCALS~1\Temp\ka4281x3.log"
236,NoOther,dropper C:\Documents and Settings\User\Application Data\JAVA\JavaSvc.exe creates from the aforementioned BINARY resource,0,temporary file C:\DOCUME~1\User\LOCALS~1\Temp\ka4281x3.log then creates C:\Documents and Settings\User\Application Data\JAVA\JavaSvc.exe
237,NoOther,"Most Etumbot samples observed by ASERT drop decoy documents (PDFs, Word Documents, and Excel Spreadsheets) written in Traditional Chinese and usually pertaining to Cross-Strait or Taiwanese Government interests",0,"samples observed by ASERT drop decoy documents (PDFs, Word"
238,NoOther,C:\DOCUME~1\User\LOCALS~1\Temp\ kb71271.log contains the following registry file,0,kb71271.log is created and contains the following registry file
239,NoOther,is then deleted kb71271.log,0,modify the registry. kb71271.log is then deleted These temp files appear
240,NoOther,C:\DOCUME~1\User\LOCALS~1\Temp\ kb71271.log is created,0,"previous example, C:\DOCUME~1\User\LOCALS~1\Temp\ kb71271.log is created and contains the following"
241,NoOther,C:\DOCUME~1\User\LOCALS~1\Temp\ka4281x3.log is created,0,"naming scheme. Next, C:\DOCUME~1\User\LOCALS~1\Temp\ka4281x3.log is created filled with contents of"
242,NoOther,C:\DOCUME~1\User\LOCALS~1\Temp\ka4281x3.log filled with contents of the bait/distraction file,0,"Next, C:\DOCUME~1\User\LOCALS~1\Temp\ka4281x3.log is created, filled with contents of the"
243,NoOther,C:\DOCUME~1\User\LOCALS~1\Temp\~t3fcj1.doc C:\DOCUME~1\User\LOCALS~1\Temp\ka4281x3.log copied to,0,"bait/distraction file, and then copied to C:\DOCUME~1\User\LOCALS~1\Temp\~t3fcj1.doc, which is"
244,NoOther,The ka4281x3.log file deleted,0,ka4281x3.log file is then deleted Returning to the first
245,NoOther,it save them to a location,0,the user’s keystrokes and save them to a location
246,NoOther,are written both applications to a temporary directory,0,"When executed, both applications are written to a temporary directory"
247,NoOther,executed both applications,0,a temporary directory and executed This way it appears
248,NoOther,was also executed the malware,0,"executed, but the malware was also executed silently. OPERATION CLEAVER Résumé"
249,NoOther,are cached the results in a location the dropped malware can access,0,"is entered, the results are cached in a location the"
250,NoOther,executed the malware (TinyZbot),0,(TinyZbot) is dropped and executed This clever scheme makes
251,NoOther,is launched the main application,0,"after, the main application is launched 17: Unable to connect"
252,NoOther,This form stores the submitted information while the application is running,0,"the submission forms, only stores the submitted information while"
253,NoOther,Two similar applications automate the execution of Mimikatz,0,Operation Cleaver in order automate the execution of Mimikatz.
254,NoOther,zhMimikatz executes the correct version of Mimikatz for the current system,0,cached network credentials. zhMimikatz executes the correct version of
255,NoOther,MimikatzWrapper logs these results to in res.txt the executing directory,0,is that MimikatzWrapper also logs these results to res.txt
256,NoOther,tools like the PVZ tool chain and Csext execute with logged results,0,chain and Csext to execute with logged results: 22:
257,NoOther,it create a copy of itself with a modified configuration stored as a PE resource,0,"been achieved, it will create a copy of itself"
258,NoOther,it execute the copy utilizing PsExec,0,"resource, then send and execute the copy utilizing PsExec."
259,NoOther,be executed cmd.exe,0,line requests that cmd.exe be executed with the command ipconfig
260,NoOther,be deleted the file from the infected system,0,requests that the file be deleted from the infected system.
261,NoOther,they copied the malicious TinyZBot executable to the %AppData% directory,0,of the executable and copied the malicious TinyZBot executable
262,NoOther,they opened an image stored in the resource section of the executable,0,"TinyZBot were executed, they opened an image stored in"
263,NoOther,a new version allowed for self-deletion,0,version was compiled which allowed for self-deletion. On May
264,NoOther,If be started another TinyZBot instance no mutex and process pair was located,0,"another TinyZBot instance would be started and Control • 88.150.214.168,"
265,NoOther,are stored the results in a central location on disk that the PVZ tools utilize,0,"the server, the results are stored in a central location"
266,NoOther,Command functionality is limited to executing executables,0,"tools utilize. Command functionality is limited to executing supplied commands,"
267,NoOther,PVZ-In being invoked a command line utility,0,line utility capable of being invoked by PVZ-In. Targeting information
268,NoOther,Logger Module records them to a file,0,the user’s actions and records them to a file.
269,NoOther,The resulting log is written out,0,data. The resulting log is written out to a location where
270,NoOther,he command and control executing applications,0,"supports upgrading, downloading, and executing of applications, as well"
271,NoOther,he command and control executing batch scripts,0,"applications, as well as executing batch scripts. WndTest installs"
272,NoOther,This configuration executes zhCat,0,%% ## This configuration executes zhCat to connect back
273,NoOther,This zhCat instance is running cmd.exe,0,"443. This zhCat instance is running cmd.exe, effectively making it"
274,NoOther,the slideshow.zip file When writes several files opened,0,"opened, the slideshow.zip file writes and executes several files:"
275,NoOther,the slideshow.zip file When executes several files opened,0,slideshow.zip file writes and executes several files: C:\Users\Username\AppData\Local\Temp\IXP000.TMP\AdobeR1.exe C:\Users\
276,NoOther,When are deleted both AdobeR1.exe and pictures.exe the slideshow is closed,0,both AdobeR1.exe and pictures.exe are deleted The AdobeR1 file writes
277,NoOther,The AdobeR1 file writes a series of executable files,0,deleted. The AdobeR1 file writes a series of executable
278,NoOther,GooglUpd cleans up the program files if they exist,0,"then runs GooglUpd, which cleans up the program files if"
279,NoOther,AdbrRader writes the file vgadmysadm.tmp with the name of another registry key 2 with startup info,0,through registry key 2) writes the file vgadmysadm.tmp with
280,NoOther,rundl132 writes the external IP,0,Internet Files\Content.IE5\Q7B90TFG\raw1.txt Then rundl132 writes the external IP to:
